question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
27351,model:6566,nie,FULL_COT,yes,yes,1,1,1,completed,0,5687.0,863.0,6550.0,54.19101420417428
518,model:114,nie,FULL_COT,no,no,1,1,1,completed,0,5334.0,1189.0,6523.0,73.34090672805905
20654,model:3469,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3939.0,1444.0,5383.0,89.19449632801116
23412,model:2809,ett,FULL_COT,yes,yes,1,1,1,completed,0,7624.0,2966.0,10590.0,183.1227027438581
4421,model:1010,ett,FULL_COT,no,no,1,1,1,completed,0,7945.0,1121.0,9066.0,70.09862287528813
18924,model:5823,ate,FULL_COT,no,no,1,1,1,completed,0,8008.0,1320.0,9328.0,81.94210662506521
15632,model:5054,ett,FULL_COT,yes,yes,1,1,1,completed,0,7526.0,989.0,8515.0,61.564277635887265
8963,model:4812,ate,FULL_COT,no,no,1,1,1,completed,0,8151.0,1619.0,9770.0,101.45478336326778
20875,model:2242,ett,FULL_COT,yes,yes,1,1,1,completed,0,9050.0,1829.0,10879.0,114.81388692371547
1110,model:256,nde,FULL_COT,yes,yes,1,1,1,completed,0,8674.0,1329.0,10003.0,82.5881876796484
18263,model:5664,ett,FULL_COT,yes,yes,1,1,1,completed,0,8959.0,667.0,9626.0,41.89078441634774
24209,model:2996,ate,FULL_COT,no,no,1,1,1,completed,0,6801.0,708.0,7509.0,45.2042121719569
30985,model:3836,det-counterfactual,FULL_COT,no,yes,0,1,1,completed,0,5192.0,1035.0,6227.0,65.19128321297467
21872,model:2462,ett,FULL_COT,no,no,1,1,1,completed,0,7623.0,1138.0,8761.0,70.35303821228445
15494,model:5019,ett,FULL_COT,no,yes,0,1,1,completed,0,9078.0,3475.0,12553.0,215.09328872337937
17275,model:5456,ett,FULL_COT,yes,yes,1,1,1,completed,0,8965.0,1285.0,10250.0,81.14818544313312
21502,model:2381,nde,FULL_COT,no,no,1,1,1,completed,0,8752.0,2390.0,11142.0,147.5881357062608
16428,model:5240,nie,FULL_COT,no,no,1,1,1,completed,0,5811.0,860.0,6671.0,53.091564539819956
23303,model:2785,nde,FULL_COT,yes,yes,1,1,1,completed,0,8747.0,882.0,9629.0,55.799043932929635
15589,model:5044,nie,FULL_COT,yes,yes,1,1,1,completed,0,5068.0,815.0,5883.0,51.394614392891526
12863,model:1681,ett,FULL_COT,no,no,1,1,1,completed,0,7524.0,1275.0,8799.0,80.57852683961391
14925,model:2140,ett,FULL_COT,yes,yes,1,1,1,completed,0,7511.0,738.0,8249.0,46.81144079007208
6109,model:4145,nde,FULL_COT,no,no,1,1,1,completed,0,8642.0,1106.0,9748.0,70.2742691040039
5112,model:3912,ate,FULL_COT,no,no,1,1,1,completed,0,7380.0,1337.0,8717.0,82.6746815405786
1693,model:394,ate,FULL_COT,yes,yes,1,1,1,completed,0,8425.0,566.0,8991.0,36.261961836367846
29938,model:3574,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,4132.0,1051.0,5183.0,64.72683975100517
2390,model:557,ate,FULL_COT,yes,yes,1,1,1,completed,0,9067.0,1488.0,10555.0,92.23145925439894
17061,model:5402,ate,FULL_COT,yes,yes,1,1,1,completed,0,6887.0,2860.0,9747.0,180.90833736769855
4601,model:1046,ett,FULL_COT,no,no,1,1,1,completed,0,7918.0,647.0,8565.0,41.27241052687168
28957,model:6928,ate,FULL_COT,no,no,1,1,1,completed,0,7941.0,1760.0,9701.0,110.45711365528405
29930,model:3572,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,3832.0,1394.0,5226.0,86.52982293441892
21262,model:2326,nie,FULL_COT,no,no,1,1,1,completed,0,6316.0,940.0,7256.0,58.46402006410062
17009,model:5384,ate,FULL_COT,no,no,1,1,1,completed,0,9119.0,1654.0,10773.0,103.50445835106075
17474,model:5490,nde,FULL_COT,no,no,1,1,1,completed,0,8664.0,1174.0,9838.0,73.04729290865362
20519,model:3452,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3933.0,1712.0,5645.0,106.956254016608
7328,model:4426,nie,FULL_COT,yes,yes,1,1,1,completed,0,5646.0,2717.0,8363.0,168.96732141636312
30426,model:3696,det-counterfactual,FULL_COT,no,yes,0,1,1,completed,0,4374.0,2454.0,6828.0,152.31792559474707
23044,model:2726,ett,FULL_COT,yes,yes,1,1,1,completed,0,7932.0,555.0,8487.0,35.280218716710806
4947,model:3870,ate,FULL_COT,yes,yes,1,1,1,completed,0,7296.0,681.0,7977.0,42.62507906742394
27516,model:6604,ate,FULL_COT,yes,yes,1,1,1,completed,0,8183.0,2219.0,10402.0,137.95065778121352
15817,model:5095,nie,FULL_COT,yes,no,0,1,1,completed,0,4553.0,1143.0,5696.0,72.33323214761913
9677,model:3246,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,4385.0,941.0,5326.0,59.632966903969646
10197,model:3329,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,3723.0,1281.0,5004.0,82.38405900262296
10041,model:3310,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,4464.0,855.0,5319.0,55.17830737121403
1090,model:252,ett,FULL_COT,no,no,1,1,1,completed,0,8975.0,796.0,9771.0,49.46277971751988
27947,model:6702,ate,FULL_COT,no,no,1,1,1,completed,0,8714.0,988.0,9702.0,63.86947585083544
406,model:92,ett,FULL_COT,no,no,1,1,1,completed,0,7524.0,827.0,8351.0,51.15576454997063
23817,model:2902,ett,FULL_COT,yes,yes,1,1,1,completed,0,7617.0,1340.0,8957.0,85.61908439546824
23218,model:2766,nie,FULL_COT,no,yes,0,1,1,completed,0,5439.0,982.0,6421.0,60.659189112484455
17407,model:5478,nie,FULL_COT,yes,yes,1,1,1,completed,0,5323.0,1222.0,6545.0,78.46779014542699
10741,model:1188,ate,FULL_COT,yes,yes,1,1,1,completed,0,8504.0,1823.0,10327.0,116.20171666890383
3288,model:751,ate,FULL_COT,no,no,1,1,1,completed,0,8086.0,644.0,8730.0,40.055872071534395
9958,model:3298,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3294.0,1486.0,4780.0,92.43572701327503
22002,model:2493,ate,FULL_COT,no,no,1,1,1,completed,0,8073.0,823.0,8896.0,51.49971876107156
6007,model:4123,nie,FULL_COT,yes,yes,1,1,1,completed,0,5713.0,1350.0,7063.0,85.93050731159747
21779,model:2441,ett,FULL_COT,yes,yes,1,1,1,completed,0,7582.0,1931.0,9513.0,122.87374322116375
27019,model:6487,ett,FULL_COT,yes,yes,1,1,1,completed,0,9029.0,2048.0,11077.0,130.39965586178005
1413,model:316,nde,FULL_COT,yes,yes,1,1,1,completed,0,8642.0,848.0,9490.0,54.876321302726865
17243,model:5450,ate,FULL_COT,yes,yes,1,1,1,completed,0,7436.0,697.0,8133.0,44.53016189299524
11007,model:1247,ett,FULL_COT,yes,no,0,1,1,completed,0,7942.0,939.0,8881.0,59.93740454874933
14651,model:2090,ate,FULL_COT,yes,yes,1,1,1,completed,0,8048.0,2095.0,10143.0,132.47192464396358
10052,model:3311,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3630.0,988.0,4618.0,61.417978413403034
22040,model:2501,ett,FULL_COT,yes,yes,1,1,1,completed,0,8036.0,1352.0,9388.0,83.91918464377522
9510,model:4951,ate,FULL_COT,yes,yes,1,1,1,completed,0,7355.0,2686.0,10041.0,167.28011211939156
30598,model:3737,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3572.0,543.0,4115.0,33.754215218126774
9653,model:3242,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3890.0,766.0,4656.0,48.42900379933417
21653,model:2411,ate,FULL_COT,yes,yes,1,1,1,completed,0,7926.0,429.0,8355.0,27.04947090893984
24188,model:2992,ett,FULL_COT,yes,yes,1,1,1,completed,0,7526.0,709.0,8235.0,44.37898154556751
3370,model:767,nie,FULL_COT,yes,yes,1,1,1,completed,0,4820.0,735.0,5555.0,46.50036056526005
18584,model:5726,nie,FULL_COT,no,no,1,1,1,completed,0,5123.0,820.0,5943.0,51.778343645855784
8884,model:4798,ate,FULL_COT,yes,no,0,1,1,completed,0,7946.0,2535.0,10481.0,158.1081277485937
27502,model:6602,nde,FULL_COT,no,no,1,1,1,completed,0,8655.0,1658.0,10313.0,103.2273513674736
30021,model:3593,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,4606.0,653.0,5259.0,41.25363168492913
18847,model:5802,ett,FULL_COT,no,no,1,1,1,completed,0,9031.0,1725.0,10756.0,108.51885687559843
15941,model:5126,ett,FULL_COT,yes,yes,1,1,1,completed,0,8968.0,883.0,9851.0,55.766843512654305
10773,model:1197,ett,FULL_COT,no,no,1,1,1,completed,0,8046.0,1168.0,9214.0,73.69622064009309
30098,model:3614,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,6218.0,1205.0,7423.0,74.66133222356439
12970,model:1700,nie,FULL_COT,no,no,1,1,1,completed,0,5482.0,1108.0,6590.0,68.68720322474837
5177,model:3929,ate,FULL_COT,yes,yes,1,1,1,completed,0,8143.0,1457.0,9600.0,91.66936754435301
30620,model:3745,det-counterfactual,FULL_COT,no,no,1,1,1,completed,0,3203.0,572.0,3775.0,35.75893387012184
6961,model:4358,ate,FULL_COT,yes,yes,1,1,1,completed,0,7575.0,935.0,8510.0,58.69245042651892
25706,model:6190,ett,FULL_COT,yes,no,0,1,1,completed,0,9044.0,3103.0,12147.0,190.65854358673096
662,model:148,nie,FULL_COT,yes,no,0,1,1,completed,0,5149.0,1172.0,6321.0,73.21655054204166
13448,model:1816,nie,FULL_COT,no,no,1,1,1,completed,0,4857.0,1741.0,6598.0,108.13348628021777
5117,model:3913,ate,FULL_COT,yes,yes,1,1,1,completed,0,8142.0,1717.0,9859.0,107.9410613887012
363,model:82,ate,FULL_COT,no,no,1,1,1,completed,0,7662.0,2235.0,9897.0,140.56064746528864
28714,model:6870,nie,FULL_COT,no,no,1,1,1,completed,0,5381.0,638.0,6019.0,39.706821804866195
16367,model:5225,ett,FULL_COT,yes,no,0,1,1,completed,0,7519.0,1280.0,8799.0,81.03432953171432
22429,model:2592,ate,FULL_COT,yes,yes,1,1,1,completed,0,6808.0,800.0,7608.0,50.40984324365854
8999,model:4822,nie,FULL_COT,yes,yes,1,1,1,completed,0,5416.0,907.0,6323.0,57.267550053074956
4810,model:3846,ett,FULL_COT,no,no,1,1,1,completed,0,7510.0,1390.0,8900.0,86.2953043486923
26957,model:6470,nie,FULL_COT,no,no,1,1,1,completed,0,5181.0,714.0,5895.0,45.3698202110827
10402,model:1112,nie,FULL_COT,yes,yes,1,1,1,completed,0,5475.0,709.0,6184.0,44.272379690781236
3789,model:875,ate,FULL_COT,no,no,1,1,1,completed,0,8762.0,2027.0,10789.0,126.09769763797522
30132,model:3623,det-counterfactual,FULL_COT,yes,no,0,1,1,completed,0,5304.0,1969.0,7273.0,120.25277174077928
20067,model:3378,det-counterfactual,FULL_COT,yes,yes,1,1,1,completed,0,4226.0,1090.0,5316.0,68.32806476019323
7847,model:4550,ate,FULL_COT,no,no,1,1,1,completed,0,6777.0,1076.0,7853.0,67.22044954635203
207,model:40,ett,FULL_COT,yes,yes,1,1,1,completed,0,7933.0,624.0,8557.0,39.30510728806257
19976,model:3361,det-counterfactual,FULL_COT,no,yes,0,1,1,completed,0,3810.0,1024.0,4834.0,63.44380438514054
22469,model:2600,ett,FULL_COT,yes,yes,1,1,1,completed,0,7633.0,1132.0,8765.0,69.22062770836055
9330,model:4893,ett,FULL_COT,yes,yes,1,1,1,completed,0,7918.0,514.0,8432.0,31.728576520457864
27122,model:6510,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3542.0,904.0,4446.0,61.46030953899026
26413,model:6347,ate,HEURISTIC_SHORT,yes,,0,0,1,completed,0,5624.0,6.0,5630.0,4.2491815239191055
852,model:197,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7242.0,1422.0,8664.0,95.02320227771997
14660,model:2092,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3772.0,897.0,4669.0,61.35994936339557
29734,model:3521,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2346.0,742.0,3088.0,51.58042325079441
16350,model:5221,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3672.0,2309.0,5981.0,150.88505194708705
24219,model:2998,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7526.0,859.0,8385.0,58.82470774464309
14721,model:2104,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5827.0,1562.0,7389.0,103.57515724934638
9772,model:3265,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2893.0,878.0,3771.0,60.09969962388277
30734,model:3771,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4511.0,8.0,4519.0,0.8078249469399452
21681,model:2417,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4922.0,800.0,5722.0,54.68687938898802
13560,model:1838,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8275.0,1819.0,10094.0,115.33114389516413
28350,model:6792,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8335.0,1644.0,9979.0,104.17781086824834
8791,model:4781,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8294.0,1502.0,9796.0,99.55864924751222
14790,model:2116,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6344.0,2277.0,8621.0,145.35969804413617
5352,model:3969,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8265.0,1098.0,9363.0,69.22457583993673
20085,model:3382,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2685.0,713.0,3398.0,49.14850911311805
29113,model:6959,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7514.0,823.0,8337.0,52.441337356343865
30767,model:3781,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2040.0,1963.0,4003.0,123.66106264293194
24244,model:3003,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5899.0,828.0,6727.0,52.946856355294585
2508,model:579,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5818.0,2420.0,8238.0,154.4855430200696
857,model:199,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5810.0,14.0,5824.0,1.1689371224492788
3092,model:712,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7218.0,1024.0,8242.0,65.81945874541998
30742,model:3773,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3646.0,496.0,4142.0,32.53326029703021
28004,model:6713,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6568.0,2559.0,9127.0,163.5589866321534
20494,model:3449,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2216.0,1085.0,3301.0,69.92535493895411
21396,model:2356,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6952.0,712.0,7664.0,45.590330589562654
16408,model:5236,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6315.0,1082.0,7397.0,68.96176966838539
14579,model:2075,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3956.0,1292.0,5248.0,80.97752860747278
11730,model:1413,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5812.0,761.0,6573.0,48.30089953169227
6014,model:4125,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3298.0,1727.0,5025.0,109.62268253788352
8510,model:4707,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6770.0,1226.0,7996.0,77.90245748497546
23697,model:2877,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5233.0,2009.0,7242.0,125.74293001927435
25023,model:3186,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7038.0,1523.0,8561.0,95.44741082750261
1613,model:372,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5878.0,1206.0,7084.0,74.80595956929028
12121,model:1512,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3418.0,992.0,4410.0,62.12609946355224
20795,model:2222,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3137.0,1269.0,4406.0,79.270183801651
22050,model:2504,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8367.0,1957.0,10324.0,123.53957565873861
23024,model:2721,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3727.0,522.0,4249.0,32.80523972399533
1283,model:290,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3675.0,2470.0,6145.0,155.48184620589018
13835,model:1893,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5849.0,3330.0,9179.0,209.7927467878908
2277,model:535,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6938.0,1244.0,8182.0,78.06524682790041
957,model:224,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7524.0,937.0,8461.0,58.512174813076854
13241,model:1774,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8302.0,1074.0,9376.0,68.32460758648813
967,model:228,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5827.0,581.0,6408.0,37.05024968087673
18754,model:5779,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4955.0,1036.0,5991.0,66.05180829577148
8028,model:4581,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7513.0,1863.0,9376.0,118.2091267183423
12508,model:1614,nie,HEURISTIC_SHORT,no,,0,0,1,completed,0,3248.0,1546.0,4794.0,98.07184121757746
13228,model:1772,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8302.0,1569.0,9871.0,99.87381047941744
586,model:132,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6463.0,312.0,6775.0,19.815754272043705
10087,model:3315,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4007.0,1170.0,5177.0,74.40019718743861
4248,model:978,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1508.0,9101.0,96.00446462258697
24764,model:3125,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6309.0,669.0,6978.0,43.40368188172579
5686,model:4052,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8276.0,1499.0,9775.0,95.17933379299939
13611,model:1847,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6996.0,439.0,7435.0,27.871097112074494
29879,model:3557,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2657.0,296.0,2953.0,19.11596379056573
2930,model:679,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5577.0,3272.0,8849.0,206.27877965196967
18975,model:5837,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7292.0,2158.0,9450.0,136.23006662912667
6148,model:4153,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6930.0,376.0,7306.0,24.760674146935344
17296,model:5459,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7229.0,1279.0,8508.0,80.74638860300183
16869,model:5353,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3560.0,872.0,4432.0,55.282489620149136
15903,model:5117,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6308.0,614.0,6922.0,38.856627982109785
15332,model:4978,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5197.0,849.0,6046.0,53.4132981300354
16221,model:5196,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7516.0,1243.0,8759.0,78.22395456396043
14726,model:2105,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8281.0,1081.0,9362.0,68.18240056745708
7262,model:4414,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7519.0,613.0,8132.0,38.87756070867181
13599,model:1845,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6997.0,2158.0,9155.0,134.66377097927034
26507,model:6369,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5681.0,631.0,6312.0,39.795735431835055
15182,model:2216,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6392.0,2079.0,8471.0,130.7463865596801
8076,model:4590,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7513.0,1681.0,9194.0,105.3420224711299
29995,model:3589,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2337.0,1927.0,4264.0,120.13689779862761
6084,model:4140,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5038.0,838.0,5876.0,52.474550038576126
30561,model:3730,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2399.0,1761.0,4160.0,109.8866617474705
6051,model:4134,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,8281.0,2483.0,10764.0,155.55372993275523
20444,model:3443,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,1957.0,603.0,2560.0,37.67113423720002
5283,model:3953,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3517.0,1149.0,4666.0,71.17571037635207
21083,model:2285,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3331.0,2793.0,6124.0,175.17641886137426
5820,model:4084,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6962.0,1978.0,8940.0,124.14157185330987
12078,model:1502,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5795.0,448.0,6243.0,28.460391020402312
7097,model:4383,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7225.0,1219.0,8444.0,76.7069785296917
4220,model:973,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,1411.0,8722.0,88.7588914707303
29719,model:3518,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2222.0,820.0,3042.0,51.714402947574854
6588,model:4264,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5612.0,2425.0,8037.0,151.27864521928132
13675,model:1860,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3584.0,594.0,4178.0,37.57947537302971
28278,model:6772,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5798.0,369.0,6167.0,23.580681949853897
18518,model:5711,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6575.0,422.0,6997.0,26.87258767336607
14524,model:2064,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3057.0,1798.0,4855.0,111.8315420486033
8181,model:4614,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7226.0,1106.0,8332.0,70.24827874451876
9178,model:4858,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7525.0,1182.0,8707.0,73.22336212173104
4961,model:3872,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6946.0,964.0,7910.0,61.110684141516685
10103,model:3317,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2607.0,1008.0,3615.0,63.93586411699653
20562,model:3457,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2512.0,762.0,3274.0,47.15517930500209
15865,model:5108,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5680.0,721.0,6401.0,45.99514892883599
9542,model:3224,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,1907.0,520.0,2427.0,32.0898371655494
29728,model:3520,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2640.0,673.0,3313.0,41.57374045625329
30919,model:3819,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2705.0,850.0,3555.0,54.047552831470966
13348,model:1795,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3448.0,1299.0,4747.0,80.78726231306791
18739,model:5775,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8323.0,1881.0,10204.0,118.11313407123089
15939,model:5125,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8266.0,1001.0,9267.0,63.50065194815397
1716,model:399,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7510.0,895.0,8405.0,55.684551583603024
23223,model:2767,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7625.0,1637.0,9262.0,102.35335751250386
30219,model:3644,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2712.0,1673.0,4385.0,104.52683384343982
29659,model:3505,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2890.0,3183.0,6073.0,198.92997618578374
10544,model:1139,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3986.0,1351.0,5337.0,84.36447116546333
30270,model:3657,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3960.0,496.0,4456.0,31.078440975397825
29739,model:3522,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2300.0,1139.0,3439.0,71.41248798929155
28009,model:6714,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5233.0,2196.0,7429.0,137.23176214285195
1791,model:417,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8262.0,1223.0,9485.0,76.80790593661368
18455,model:5698,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7235.0,1457.0,8692.0,91.22065350972116
22882,model:2692,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7524.0,723.0,8247.0,45.109173180535436
8482,model:4699,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8323.0,1381.0,9704.0,86.82088800147176
14506,model:2061,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7263.0,1205.0,8468.0,75.68870920874178
25391,model:6114,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5746.0,1996.0,7742.0,125.02514319680631
5776,model:4076,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7524.0,1317.0,8841.0,83.08514020964503
2857,model:666,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3565.0,2374.0,5939.0,149.01673065312207
14036,model:1948,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8319.0,2269.0,10588.0,142.1033343281597
23731,model:2884,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7042.0,1954.0,8996.0,122.72074998728931
20219,model:3405,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4079.0,767.0,4846.0,47.878203915432096
18761,model:5781,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6367.0,1219.0,7586.0,76.22770034335554
25778,model:6205,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3406.0,1219.0,4625.0,76.68976664915681
6665,model:4291,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5612.0,1726.0,7338.0,108.61404233798385
4898,model:3861,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3664.0,789.0,4453.0,49.82901727035642
4790,model:1106,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5878.0,1453.0,7331.0,90.84617918357253
6508,model:4249,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3825.0,14.0,3839.0,1.0779677331447601
30587,model:3735,det-counterfactual,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3093.0,770.0,3863.0,48.51524192839861
9034,model:4831,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6396.0,1564.0,7960.0,98.21653554029763
13461,model:1818,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4073.0,1684.0,5757.0,106.59433003515005
119,model:23,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6947.0,1147.0,8094.0,72.7865097373724
