question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
1100176,fresh:seed:2026292000,nde,FULL_COT,yes,yes,1,1,1,completed,0,8657.0,883.0,9540.0,55.91756475530565
1100073,fresh:seed:2026092076,ate,FULL_COT,no,no,1,1,1,completed,0,9141.0,2427.0,11568.0,153.20064330287278
1100151,fresh:seed:2026192060,ett,FULL_COT,yes,yes,1,1,1,completed,0,7592.0,1271.0,8863.0,80.25101375579834
1100245,fresh:seed:2026392049,nie,FULL_COT,no,yes,0,1,1,completed,0,6392.0,1275.0,7667.0,80.81703960895538
1100086,fresh:seed:2026092091,ate,FULL_COT,yes,yes,1,1,1,completed,0,8492.0,2026.0,10518.0,126.7274254206568
1100056,fresh:seed:2026092058,ate,FULL_COT,no,no,1,1,1,completed,0,8150.0,2641.0,10791.0,165.7295852061361
1100029,fresh:seed:2026092030,ate,FULL_COT,no,no,1,1,1,completed,0,8011.0,1064.0,9075.0,67.72252486087382
1100180,fresh:seed:2026292004,nde,FULL_COT,no,no,1,1,1,completed,0,8620.0,1193.0,9813.0,74.30611099116504
1100004,fresh:seed:2026092004,ate,FULL_COT,yes,yes,1,1,1,completed,0,6880.0,1225.0,8105.0,76.55579640343785
1100190,fresh:seed:2026292014,nde,FULL_COT,yes,yes,1,1,1,completed,0,8646.0,1142.0,9788.0,72.3502759449184
1100044,fresh:seed:2026092045,ate,FULL_COT,no,no,1,1,1,completed,0,8038.0,2924.0,10962.0,182.5757866576314
1100115,fresh:seed:2026192022,ett,FULL_COT,yes,no,0,1,1,completed,0,8013.0,1393.0,9406.0,87.64623754285276
1100117,fresh:seed:2026192024,ett,FULL_COT,no,no,1,1,1,completed,0,7593.0,1162.0,8755.0,72.82050969824195
1100112,fresh:seed:2026192019,ett,FULL_COT,no,no,1,1,1,completed,0,7593.0,1484.0,9077.0,93.21232337877154
1100088,fresh:seed:2026092094,ate,FULL_COT,no,no,1,1,1,completed,0,8521.0,2739.0,11260.0,170.57847956754267
1100219,fresh:seed:2026392023,nie,FULL_COT,no,yes,0,1,1,completed,0,5435.0,1304.0,6739.0,81.34160087816417
1100098,fresh:seed:2026192004,ett,FULL_COT,yes,yes,1,1,1,completed,0,9045.0,1929.0,10974.0,120.01064007356763
1100019,fresh:seed:2026092019,ate,FULL_COT,no,no,1,1,1,completed,0,7670.0,1469.0,9139.0,91.76555633544922
1100155,fresh:seed:2026192065,ett,FULL_COT,no,no,1,1,1,completed,0,8013.0,1971.0,9984.0,122.52703848853707
1100189,fresh:seed:2026292013,nde,FULL_COT,yes,yes,1,1,1,completed,0,8641.0,1478.0,10119.0,91.9632653221488
1100206,fresh:seed:2026392010,nie,FULL_COT,yes,no,0,1,1,completed,0,5605.0,2121.0,7726.0,131.2454720325768
1100020,fresh:seed:2026092020,ate,FULL_COT,yes,yes,1,1,1,completed,0,7528.0,990.0,8518.0,61.507933136075735
1100239,fresh:seed:2026392043,nie,FULL_COT,no,no,1,1,1,completed,0,5570.0,2477.0,8047.0,153.74534485302866
1100208,fresh:seed:2026392012,nie,FULL_COT,yes,no,0,1,1,completed,0,6221.0,2690.0,8911.0,166.95378063432872
1100089,fresh:seed:2026092095,ate,FULL_COT,yes,yes,1,1,1,completed,0,6909.0,988.0,7897.0,60.995444275438786
1100150,fresh:seed:2026192059,ett,FULL_COT,no,no,1,1,1,completed,0,8010.0,1466.0,9476.0,91.01602718420327
1100125,fresh:seed:2026192033,ett,FULL_COT,no,yes,0,1,1,completed,0,8013.0,1598.0,9611.0,99.08799190819263
1100209,fresh:seed:2026392013,nie,FULL_COT,yes,yes,1,1,1,completed,0,6129.0,1327.0,7456.0,82.94170792773366
1100000,fresh:seed:2026092000,ate,FULL_COT,yes,yes,1,1,1,completed,0,6880.0,1958.0,8838.0,121.4665865264833
1100157,fresh:seed:2026192067,ett,FULL_COT,no,no,1,1,1,completed,0,7593.0,1573.0,9166.0,98.16928382590413
1100051,fresh:seed:2026092052,ate,FULL_COT,yes,yes,1,1,1,completed,0,8492.0,1376.0,9868.0,85.86201285012066
1100099,fresh:seed:2026192006,ett,FULL_COT,yes,no,0,1,1,completed,0,9047.0,2057.0,11104.0,127.86108194105327
1100001,fresh:seed:2026092001,ate,FULL_COT,no,no,1,1,1,completed,0,8151.0,1012.0,9163.0,63.41739805974066
1100090,fresh:seed:2026092096,ate,FULL_COT,yes,yes,1,1,1,completed,0,8180.0,2387.0,10567.0,148.34974583424628
1100210,fresh:seed:2026392014,nie,FULL_COT,no,no,1,1,1,completed,0,6035.0,2252.0,8287.0,139.70913165062666
1100236,fresh:seed:2026392040,nie,FULL_COT,no,no,1,1,1,completed,0,4572.0,956.0,5528.0,59.40215184725821
1100017,fresh:seed:2026092017,ate,FULL_COT,no,no,1,1,1,completed,0,7389.0,1056.0,8445.0,65.72087630443275
1100037,fresh:seed:2026092038,ate,FULL_COT,yes,yes,1,1,1,completed,0,8800.0,2453.0,11253.0,152.95174233615398
1100132,fresh:seed:2026192040,ett,FULL_COT,no,no,1,1,1,completed,0,7593.0,1692.0,9285.0,104.97850157134235
1100234,fresh:seed:2026392038,nie,FULL_COT,yes,yes,1,1,1,completed,0,5632.0,549.0,6181.0,34.37664258852601
1100061,fresh:seed:2026092063,ate,FULL_COT,yes,yes,1,1,1,completed,0,8800.0,2009.0,10809.0,125.02479510568082
1100033,fresh:seed:2026092034,ate,FULL_COT,no,no,1,1,1,completed,0,8799.0,2193.0,10992.0,136.65858038701117
1100045,fresh:seed:2026092046,ate,FULL_COT,no,no,1,1,1,completed,0,9140.0,2030.0,11170.0,127.51106435805559
1100038,fresh:seed:2026092039,ate,FULL_COT,yes,yes,1,1,1,completed,0,6908.0,1930.0,8838.0,119.03533788025379
1100121,fresh:seed:2026192029,ett,FULL_COT,no,no,1,1,1,completed,0,9047.0,1777.0,10824.0,110.98004378378391
1100129,fresh:seed:2026192037,ett,FULL_COT,yes,no,0,1,1,completed,0,7593.0,1621.0,9214.0,101.72831801511347
1100006,fresh:seed:2026092006,ate,FULL_COT,yes,yes,1,1,1,completed,0,9283.0,1923.0,11206.0,118.36769671365619
1100229,fresh:seed:2026392033,nie,FULL_COT,yes,yes,1,1,1,completed,0,6138.0,2720.0,8858.0,168.88571146316826
1100159,fresh:seed:2026192069,ett,FULL_COT,no,no,1,1,1,completed,0,7592.0,1746.0,9338.0,109.04027169570327
1100160,fresh:seed:2026192070,ett,FULL_COT,no,no,1,1,1,completed,0,7593.0,1469.0,9062.0,90.08179058134556
1100131,fresh:seed:2026192039,ett,FULL_COT,no,no,1,1,1,completed,0,8013.0,1903.0,9916.0,118.16785714402795
1100168,fresh:seed:2026192078,ett,FULL_COT,no,no,1,1,1,completed,0,9046.0,1147.0,10193.0,70.57664779387414
1100047,fresh:seed:2026092048,ate,FULL_COT,no,no,1,1,1,completed,0,8008.0,1464.0,9472.0,91.18097428791225
1100197,fresh:seed:2026392001,nie,FULL_COT,no,yes,0,1,1,completed,0,5666.0,3004.0,8670.0,183.0101695843041
1100055,fresh:seed:2026092057,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5912.0,1921.0,7833.0,122.5128023661673
1100069,fresh:seed:2026092072,ate,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,5008.0,1550.0,6558.0,99.7802419681102
1100172,fresh:seed:2026192082,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7593.0,1565.0,9158.0,98.9103317130357
1100018,fresh:seed:2026092018,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5769.0,1825.0,7594.0,115.66963717155159
1100244,fresh:seed:2026392048,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3769.0,6271.0,10040.0,390.58059780858457
1100185,fresh:seed:2026292009,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6937.0,1167.0,8104.0,75.47795578278601
1100036,fresh:seed:2026092037,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5006.0,1740.0,6746.0,110.32146166265011
1100134,fresh:seed:2026192042,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1553.0,9146.0,98.05410744808614
1100203,fresh:seed:2026392007,nie,HEURISTIC_SHORT,yes,,0,0,1,completed,0,2852.0,2235.0,5087.0,142.09698218852282
1100060,fresh:seed:2026092062,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6673.0,2025.0,8698.0,127.84565058164299
1100242,fresh:seed:2026392046,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3481.0,3513.0,6994.0,218.04361952282488
1100220,fresh:seed:2026392024,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,5519.0,3107.0,8626.0,192.5752231758088
1100072,fresh:seed:2026092075,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5768.0,2256.0,8024.0,139.65661681257188
1100224,fresh:seed:2026392028,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3929.0,8.0,3937.0,0.7271186169236898
1100215,fresh:seed:2026392019,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5000.0,1471.0,6471.0,94.79946653172374
1100011,fresh:seed:2026092011,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5008.0,2090.0,7098.0,132.9549512322992
1100142,fresh:seed:2026192051,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7591.0,765.0,8356.0,47.02618357911706
1100170,fresh:seed:2026192080,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8344.0,1770.0,10114.0,110.16091980598867
1100130,fresh:seed:2026192038,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,8345.0,885.0,9230.0,55.37213951535523
1100043,fresh:seed:2026092044,ate,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,5769.0,14.0,5783.0,1.225572295486927
1100026,fresh:seed:2026092027,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5902.0,1839.0,7741.0,114.7257349640131
1100133,fresh:seed:2026192041,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1797.0,10142.0,111.30586032755673
1100127,fresh:seed:2026192035,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1196.0,9541.0,73.99074559658766
1100101,fresh:seed:2026192008,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1889.0,9200.0,116.88067555986345
1100175,fresh:seed:2026192086,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7311.0,2232.0,9543.0,138.549349732697
1100163,fresh:seed:2026192073,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1688.0,10033.0,104.62022583931684
1100143,fresh:seed:2026192052,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8344.0,2273.0,10617.0,141.70273924432695
1100076,fresh:seed:2026092079,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6397.0,2311.0,8708.0,143.33642075024545
1100084,fresh:seed:2026092089,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6673.0,2826.0,9499.0,175.26044338010252
1100222,fresh:seed:2026392026,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3652.0,3148.0,6800.0,195.47407534718513
1100022,fresh:seed:2026092022,ate,HEURISTIC_SHORT,no,,0,0,1,completed,0,6418.0,6.0,6424.0,0.6645968928933144
1100113,fresh:seed:2026192020,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7309.0,1803.0,9112.0,113.16653847694397
1100065,fresh:seed:2026092068,ate,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,6395.0,8.0,6403.0,0.7360823601484299
1100015,fresh:seed:2026092015,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5769.0,1653.0,7422.0,103.66479251906276
1100199,fresh:seed:2026392003,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3548.0,4275.0,7823.0,268.1175524108112
1100146,fresh:seed:2026192055,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,2743.0,11088.0,170.22554375045002
1100195,fresh:seed:2026292019,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6930.0,2171.0,9101.0,136.69653263688087
1100119,fresh:seed:2026192027,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7593.0,1225.0,8818.0,76.98999582976103
1100118,fresh:seed:2026192026,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,2020.0,9331.0,125.27821956947446
1100194,fresh:seed:2026292018,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6948.0,1011.0,7959.0,62.908298233523965
1100083,fresh:seed:2026092088,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6806.0,2386.0,9192.0,149.38451090827584
1100149,fresh:seed:2026192058,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,912.0,8223.0,57.18703442439437
1100110,fresh:seed:2026192017,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7310.0,1604.0,8914.0,99.82602388039231
1100014,fresh:seed:2026092014,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6804.0,2739.0,9543.0,169.29312891326845
1100016,fresh:seed:2026092016,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5912.0,2844.0,8756.0,176.3485175240785
1100008,fresh:seed:2026092008,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5902.0,2533.0,8435.0,156.91703199781477
1100141,fresh:seed:2026192050,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7593.0,1445.0,9038.0,90.42881179973483
1100204,fresh:seed:2026392008,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3629.0,1920.0,5549.0,118.71308884769678
1100070,fresh:seed:2026092073,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4984.0,1733.0,6717.0,107.67744486965239
1100059,fresh:seed:2026092061,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6552.0,1592.0,8144.0,99.75294138491154
1100218,fresh:seed:2026392022,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3125.0,3561.0,6686.0,220.54280928336084
1100106,fresh:seed:2026192013,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8344.0,1398.0,9742.0,87.59547745622694
1100120,fresh:seed:2026192028,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1031.0,9376.0,64.67993190325797
1100030,fresh:seed:2026092031,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6397.0,2659.0,9056.0,165.1450181659311
1100107,fresh:seed:2026192014,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1565.0,9158.0,97.89366294816136
1100078,fresh:seed:2026092081,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5890.0,2298.0,8188.0,142.42573696747422
1100052,fresh:seed:2026092054,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6805.0,2933.0,9738.0,181.8446048963815
1100114,fresh:seed:2026192021,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7593.0,946.0,8539.0,58.14172981120646
1100181,fresh:seed:2026292005,nde,HEURISTIC_SHORT,yes,,0,0,1,completed,0,6962.0,923.0,7885.0,58.11684035137296
1100137,fresh:seed:2026192046,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,710.0,9055.0,45.023118168115616
1100138,fresh:seed:2026192047,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1321.0,8914.0,82.33657675981522
1100003,fresh:seed:2026092003,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5636.0,2183.0,7819.0,136.9207242000848
1100023,fresh:seed:2026092023,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5902.0,2095.0,7997.0,131.31420036964118
1100207,fresh:seed:2026392011,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,5032.0,3091.0,8123.0,193.70222642086446
1100021,fresh:seed:2026092021,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4986.0,2029.0,7015.0,126.80495829693973
1100041,fresh:seed:2026092042,ate,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,5262.0,2078.0,7340.0,129.95667717419565
1100213,fresh:seed:2026392017,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3278.0,2538.0,5816.0,159.3106891233474
1100058,fresh:seed:2026092060,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5912.0,758.0,6670.0,47.41275041922927
1100105,fresh:seed:2026192012,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7311.0,1281.0,8592.0,80.45515936985612
1100183,fresh:seed:2026292007,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6929.0,1339.0,8268.0,84.09108157083392
1100111,fresh:seed:2026192018,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1765.0,10110.0,112.23067807033658
1100102,fresh:seed:2026192009,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,1701.0,9012.0,105.36938140541315
1100068,fresh:seed:2026092071,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6805.0,1566.0,8371.0,97.07125405967236
1100192,fresh:seed:2026292016,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6909.0,1752.0,8661.0,108.69103327393532
1100077,fresh:seed:2026092080,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5008.0,1129.0,6137.0,72.25819969922304
1100126,fresh:seed:2026192034,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1264.0,9609.0,78.83206116221845
1100238,fresh:seed:2026392042,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3991.0,820.0,4811.0,51.120736602693796
1100201,fresh:seed:2026392005,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,5207.0,3293.0,8500.0,208.73446000367403
1100097,fresh:seed:2026192003,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8344.0,1972.0,10316.0,125.68030112981796
1100232,fresh:seed:2026392036,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3432.0,2403.0,5835.0,148.77002913691103
1100009,fresh:seed:2026092009,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6419.0,3873.0,10292.0,245.0376025736332
1100148,fresh:seed:2026192057,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1372.0,8683.0,85.17879451997578
1100227,fresh:seed:2026392031,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3450.0,2297.0,5747.0,145.37893203645945
1100184,fresh:seed:2026292008,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6933.0,986.0,7919.0,60.94713987596333
1100005,fresh:seed:2026092005,ate,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,5912.0,6874.0,12786.0,431.83900204114616
1100007,fresh:seed:2026092007,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5912.0,1608.0,7520.0,101.32358128204942
1100075,fresh:seed:2026092078,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5769.0,2272.0,8041.0,143.01757922396064
1100196,fresh:seed:2026392000,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3468.0,1947.0,5415.0,120.10805835574865
1100240,fresh:seed:2026392044,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3215.0,3467.0,6682.0,213.96812172792852
1100136,fresh:seed:2026192044,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1260.0,8571.0,77.74614911526442
1100173,fresh:seed:2026192083,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1434.0,9779.0,90.32149823568761
1100202,fresh:seed:2026392006,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3605.0,943.0,4548.0,58.262107498943806
1100147,fresh:seed:2026192056,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7593.0,1141.0,8734.0,72.18732549250126
1100042,fresh:seed:2026092043,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5008.0,2237.0,7245.0,138.22290927916765
1100139,fresh:seed:2026192048,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1113.0,9458.0,70.64185393974185
1100164,fresh:seed:2026192074,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7593.0,973.0,8566.0,60.27395045757294
1100013,fresh:seed:2026092013,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5901.0,14.0,5915.0,1.2044196967035532
1100211,fresh:seed:2026392015,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3981.0,744.0,4725.0,46.963723162189126
1100226,fresh:seed:2026392030,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5194.0,2130.0,7324.0,131.69214348867536
1100158,fresh:seed:2026192068,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1324.0,9669.0,82.08876768499613
1100100,fresh:seed:2026192007,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1742.0,9335.0,107.86647458188236
1100067,fresh:seed:2026092070,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6671.0,2477.0,9148.0,155.3639807049185
1100025,fresh:seed:2026092025,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6419.0,1775.0,8194.0,111.36628506146371
1100216,fresh:seed:2026392020,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2856.0,1163.0,4019.0,72.36082161962986
1100230,fresh:seed:2026392034,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2832.0,3018.0,5850.0,186.85399616137147
1100156,fresh:seed:2026192066,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1416.0,8727.0,88.08786876872182
1100027,fresh:seed:2026092028,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5912.0,904.0,6816.0,56.14706278592348
1100081,fresh:seed:2026092084,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6673.0,2703.0,9376.0,169.10022789612412
1100162,fresh:seed:2026192072,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1818.0,9129.0,112.62656769901514
1100064,fresh:seed:2026092066,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6419.0,1932.0,8351.0,119.6257499512285
1100214,fresh:seed:2026392018,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3430.0,4758.0,8188.0,294.3868528306484
1100193,fresh:seed:2026292017,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6962.0,2291.0,9253.0,143.1916062105447
1100182,fresh:seed:2026292006,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6948.0,1086.0,8034.0,67.14270756021142
1100104,fresh:seed:2026192011,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,8345.0,1477.0,9822.0,90.82499255798757
1100237,fresh:seed:2026392041,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3982.0,4756.0,8738.0,297.1358397156
1100165,fresh:seed:2026192075,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1216.0,9561.0,76.18138532340527
1100080,fresh:seed:2026092083,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5769.0,2713.0,8482.0,167.25377678126097
1100122,fresh:seed:2026192030,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7311.0,1479.0,8790.0,90.85935295373201
1100053,fresh:seed:2026092055,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6806.0,2680.0,9486.0,166.68493336811662
1100200,fresh:seed:2026392004,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3125.0,2721.0,5846.0,168.37751844897866
1100096,fresh:seed:2026192002,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1048.0,9393.0,64.50585426017642
1100153,fresh:seed:2026192062,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7310.0,1102.0,8412.0,68.85520944185555
1100108,fresh:seed:2026192015,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7593.0,1794.0,9387.0,110.67569956369698
1100054,fresh:seed:2026092056,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5636.0,2699.0,8335.0,168.2305454481393
1100116,fresh:seed:2026192023,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1687.0,9280.0,105.01811178773642
1100241,fresh:seed:2026392045,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5404.0,1414.0,6818.0,87.70769953727722
1100095,fresh:seed:2026192001,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7592.0,1360.0,8952.0,84.19085092283785
1100109,fresh:seed:2026192016,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7310.0,3302.0,10612.0,205.73714566603303
1100187,fresh:seed:2026292011,nde,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,6961.0,1529.0,8490.0,95.0414187964052
1100103,fresh:seed:2026192010,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,2294.0,10639.0,143.7303327228874
1100040,fresh:seed:2026092041,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6419.0,3095.0,9514.0,193.62523777596653
1100217,fresh:seed:2026392021,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4807.0,1542.0,6349.0,96.38169287145138
1100035,fresh:seed:2026092036,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5007.0,1714.0,6721.0,107.69808378256857
1100233,fresh:seed:2026392037,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5395.0,1184.0,6579.0,74.71526834368706
1100032,fresh:seed:2026092033,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6396.0,10.0,6406.0,0.9832103960216045
1100161,fresh:seed:2026192071,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,1585.0,8896.0,98.85190507210791
1100079,fresh:seed:2026092082,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6419.0,3003.0,9422.0,186.8048206437379
1100050,fresh:seed:2026092051,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5912.0,2998.0,8910.0,187.59707826934755
1100191,fresh:seed:2026292015,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6937.0,14.0,6951.0,1.1788178570568562
1100235,fresh:seed:2026392039,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3512.0,3016.0,6528.0,187.37474880367517
1100123,fresh:seed:2026192031,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1967.0,10312.0,121.92384949885309
1100066,fresh:seed:2026092069,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5636.0,1334.0,6970.0,83.22803753986955
1100231,fresh:seed:2026392035,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5033.0,3298.0,8331.0,205.4688499160111
1100085,fresh:seed:2026092090,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5890.0,2264.0,8154.0,140.90279221720994
1100171,fresh:seed:2026192081,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,8345.0,2318.0,10663.0,144.91065265610814
1100048,fresh:seed:2026092049,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4984.0,2298.0,7282.0,143.94629368931055
1100186,fresh:seed:2026292010,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6909.0,8.0,6917.0,0.8130769040435553
